"","X1","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Dates","Binary"
"597",597,"Chicago Bulls",23,"Sat Dec 10 2016","vs","Miami Heat","W",NA,105,100,13,10,"W 2",2016-12-07,1
"598",598,"Chicago Bulls",24,"Tue Dec 13 2016","vs","Minnesota Timberwolves","L",NA,94,99,13,11,"L 1",2016-12-08,0
"599",599,"Chicago Bulls",25,"Thu Dec 15 2016","@","Milwaukee Bucks","L",NA,97,108,13,12,"L 2",2016-12-10,0
"600",600,"Chicago Bulls",26,"Fri Dec 16 2016","vs","Milwaukee Bucks","L",NA,69,95,13,13,"L 3",2016-12-12,0
"601",601,"Chicago Bulls",27,"Mon Dec 19 2016","vs","Detroit Pistons","W",NA,113,82,14,13,"W 1",2016-12-13,1
"602",602,"Chicago Bulls",28,"Wed Dec 21 2016","vs","Washington Wizards","L",NA,97,107,14,14,"L 1",2016-12-15,0
"603",603,"Chicago Bulls",29,"Fri Dec 23 2016","@","Charlotte Hornets","L",NA,91,103,14,15,"L 2",2016-12-17,0
"604",604,"Chicago Bulls",30,"Sun Dec 25 2016","@","San Antonio Spurs","L",NA,100,119,14,16,"L 3",2016-12-20,0
"605",605,"Chicago Bulls",31,"Mon Dec 26 2016","vs","Indiana Pacers","W",NA,90,85,15,16,"W 1",2016-12-21,1
"606",606,"Chicago Bulls",32,"Wed Dec 28 2016","vs","Brooklyn Nets","W",NA,101,99,16,16,"W 2",2016-12-23,1
"607",607,"Chicago Bulls",33,"Fri Dec 30 2016","@","Indiana Pacers","L",NA,101,111,16,17,"L 1",2016-12-26,0
"608",608,"Chicago Bulls",34,"Sat Dec 31 2016","vs","Milwaukee Bucks","L",NA,96,116,16,18,"L 2",2016-12-28,0
"609",609,"Chicago Bulls",35,"Mon Jan 2 2017","vs","Charlotte Hornets","W",NA,118,111,17,18,"W 1",2016-12-30,1
"610",610,"Chicago Bulls",36,"Wed Jan 4 2017","@","Cleveland Cavaliers","W",NA,106,94,18,18,"W 2",2017-01-01,1
"611",611,"Chicago Bulls",37,"Sat Jan 7 2017","vs","Toronto Raptors","W","OT",123,118,19,18,"W 3",2017-01-04,1
"612",612,"Chicago Bulls",38,"Mon Jan 9 2017","vs","Oklahoma City Thunder","L",NA,94,109,19,19,"L 1",2017-01-05,0
"613",613,"Chicago Bulls",39,"Tue Jan 10 2017","@","Washington Wizards","L",NA,99,101,19,20,"L 2",2017-01-08,0
"614",614,"Chicago Bulls",40,"Thu Jan 12 2017","@","New York Knicks","L",NA,89,104,19,21,"L 3",2017-01-10,0
"615",615,"Chicago Bulls",41,"Sat Jan 14 2017","vs","New Orleans Pelicans","W",NA,107,99,20,21,"W 1",2017-01-11,1
"616",616,"Chicago Bulls",42,"Sun Jan 15 2017","@","Memphis Grizzlies","W",NA,108,104,21,21,"W 2",2017-01-13,1
"617",617,"Chicago Bulls",43,"Tue Jan 17 2017","vs","Dallas Mavericks","L",NA,98,99,21,22,"L 1",2017-01-16,0
"618",618,"Chicago Bulls",44,"Fri Jan 20 2017","@","Atlanta Hawks","L",NA,93,102,21,23,"L 2",2017-01-18,0
"619",619,"Chicago Bulls",45,"Sat Jan 21 2017","vs","Sacramento Kings","W",NA,102,99,22,23,"W 1",2017-01-20,1
"620",620,"Chicago Bulls",46,"Tue Jan 24 2017","@","Orlando Magic","W",NA,100,92,23,23,"W 2",2017-01-21,1
"621",621,"Chicago Bulls",47,"Wed Jan 25 2017","vs","Atlanta Hawks","L",NA,114,119,23,24,"L 1",2017-01-25,0
"622",622,"Chicago Bulls",48,"Fri Jan 27 2017","vs","Miami Heat","L",NA,88,100,23,25,"L 2",2017-01-27,0
"623",623,"Chicago Bulls",49,"Sun Jan 29 2017","vs","Philadelphia 76ers","W",NA,121,108,24,25,"W 1",2017-01-29,1
"624",624,"Chicago Bulls",50,"Wed Feb 1 2017","@","Oklahoma City Thunder","W",NA,128,100,25,25,"W 2",2017-01-31,1
"625",625,"Chicago Bulls",51,"Fri Feb 3 2017","@","Houston Rockets","L","OT",117,121,25,26,"L 1",2017-02-03,0
"626",626,"Chicago Bulls",52,"Mon Feb 6 2017","@","Sacramento Kings","W",NA,112,107,26,26,"W 1",2017-02-05,1
"627",627,"Chicago Bulls",53,"Wed Feb 8 2017","@","Golden State Warriors","L",NA,92,123,26,27,"L 1",2017-02-07,0
"628",628,"Chicago Bulls",54,"Fri Feb 10 2017","@","Phoenix Suns","L",NA,97,115,26,28,"L 2",2017-02-09,0
"629",629,"Chicago Bulls",55,"Sun Feb 12 2017","@","Minnesota Timberwolves","L",NA,89,117,26,29,"L 3",2017-02-13,0
"630",630,"Chicago Bulls",56,"Tue Feb 14 2017","vs","Toronto Raptors","W",NA,105,94,27,29,"W 1",2017-02-15,1
"631",631,"Chicago Bulls",57,"Thu Feb 16 2017","vs","Boston Celtics","W",NA,104,103,28,29,"W 2",2017-02-23,1
"632",632,"Chicago Bulls",58,"Fri Feb 24 2017","vs","Phoenix Suns","W","OT",128,121,29,29,"W 3",2017-02-26,1
"633",633,"Chicago Bulls",59,"Sat Feb 25 2017","@","Cleveland Cavaliers","W",NA,117,99,30,29,"W 4",2017-02-28,1
"634",634,"Chicago Bulls",60,"Tue Feb 28 2017","vs","Denver Nuggets","L",NA,107,125,30,30,"L 1",2017-03-02,0
"635",635,"Chicago Bulls",61,"Thu Mar 2 2017","vs","Golden State Warriors","W",NA,94,87,31,30,"W 1",2017-03-04,1
"636",636,"Chicago Bulls",62,"Sat Mar 4 2017","vs","Los Angeles Clippers","L",NA,91,101,31,31,"L 1",2017-03-07,0
"637",637,"Chicago Bulls",63,"Mon Mar 6 2017","@","Detroit Pistons","L",NA,95,109,31,32,"L 2",2017-03-09,0
"638",638,"Chicago Bulls",64,"Wed Mar 8 2017","@","Orlando Magic","L",NA,91,98,31,33,"L 3",2017-03-11,0
"639",639,"Chicago Bulls",65,"Fri Mar 10 2017","vs","Houston Rockets","L",NA,94,115,31,34,"L 4",2017-03-12,0
"640",640,"Chicago Bulls",66,"Sun Mar 12 2017","@","Boston Celtics","L",NA,80,100,31,35,"L 5",2017-03-14,0
"641",641,"Chicago Bulls",67,"Mon Mar 13 2017","@","Charlotte Hornets","W",NA,115,109,32,35,"W 1",2017-03-15,1
"642",642,"Chicago Bulls",68,"Wed Mar 15 2017","vs","Memphis Grizzlies","L",NA,91,98,32,36,"L 1",2017-03-18,0
"643",643,"Chicago Bulls",69,"Fri Mar 17 2017","@","Washington Wizards","L",NA,107,112,32,37,"L 2",2017-03-19,0
"644",644,"Chicago Bulls",70,"Sat Mar 18 2017","vs","Utah Jazz","W",NA,95,86,33,37,"W 1",2017-03-21,1
"645",645,"Chicago Bulls",71,"Tue Mar 21 2017","@","Toronto Raptors","L","OT",120,122,33,38,"L 1",2017-03-23,0
"646",646,"Chicago Bulls",72,"Wed Mar 22 2017","vs","Detroit Pistons","W",NA,117,95,34,38,"W 1",2017-03-25,1
"647",647,"Chicago Bulls",73,"Fri Mar 24 2017","vs","Philadelphia 76ers","L",NA,107,117,34,39,"L 1",2017-03-26,0
"648",648,"Chicago Bulls",74,"Sun Mar 26 2017","@","Milwaukee Bucks","W",NA,109,94,35,39,"W 1",2017-03-28,1
"649",649,"Chicago Bulls",75,"Thu Mar 30 2017","vs","Cleveland Cavaliers","W",NA,99,93,36,39,"W 2",2017-03-30,1
"650",650,"Chicago Bulls",76,"Sat Apr 1 2017","vs","Atlanta Hawks","W",NA,106,104,37,39,"W 3",2017-04-01,1
"651",651,"Chicago Bulls",77,"Sun Apr 2 2017","@","New Orleans Pelicans","W",NA,117,110,38,39,"W 4",2017-04-03,1
"652",652,"Chicago Bulls",78,"Tue Apr 4 2017","@","New York Knicks","L",NA,91,100,38,40,"L 1",2017-04-04,0
"653",653,"Chicago Bulls",79,"Thu Apr 6 2017","@","Philadelphia 76ers","W",NA,102,90,39,40,"W 1",2017-04-06,1
"654",654,"Chicago Bulls",80,"Sat Apr 8 2017","@","Brooklyn Nets","L",NA,106,107,39,41,"L 1",2017-04-08,0
"655",655,"Chicago Bulls",81,"Mon Apr 10 2017","vs","Orlando Magic","W",NA,122,75,40,41,"W 1",2017-04-10,1
"656",656,"Chicago Bulls",82,"Wed Apr 12 2017","vs","Brooklyn Nets","W",NA,112,73,41,41,"W 2",2017-04-12,1
"657",657,"Miami Heat",1,"Wed Oct 26 2016","@","Orlando Magic","W",NA,108,96,1,0,"W 1",2016-10-26,1
"658",658,"Miami Heat",2,"Fri Oct 28 2016","vs","Charlotte Hornets","L",NA,91,97,1,1,"L 1",2016-10-29,0
"659",659,"Miami Heat",3,"Sun Oct 30 2016","vs","San Antonio Spurs","L",NA,99,106,1,2,"L 2",2016-10-31,0
"660",660,"Miami Heat",4,"Tue Nov 1 2016","vs","Sacramento Kings","W","OT",108,96,2,2,"W 1",2016-11-03,1
"661",661,"Miami Heat",5,"Fri Nov 4 2016","@","Toronto Raptors","L",NA,87,96,2,3,"L 1",2016-11-05,0
"662",662,"Miami Heat",6,"Mon Nov 7 2016","@","Oklahoma City Thunder","L",NA,85,97,2,4,"L 2",2016-11-06,0
"663",663,"Miami Heat",7,"Thu Nov 10 2016","vs","Chicago Bulls","L",NA,95,98,2,5,"L 3",2016-11-08,0
"664",664,"Miami Heat",8,"Sat Nov 12 2016","vs","Utah Jazz","L",NA,91,102,2,6,"L 4",2016-11-10,0
"665",665,"Miami Heat",9,"Mon Nov 14 2016","@","San Antonio Spurs","L",NA,90,94,2,7,"L 5",2016-11-12,0
"666",666,"Miami Heat",10,"Tue Nov 15 2016","vs","Atlanta Hawks","L",NA,90,93,2,8,"L 6",2016-11-13,0
"667",667,"Miami Heat",11,"Thu Nov 17 2016","vs","Milwaukee Bucks","W",NA,96,73,3,8,"W 1",2016-11-16,1
"668",668,"Miami Heat",12,"Sat Nov 19 2016","@","Washington Wizards","W",NA,114,111,4,8,"W 2",2016-11-18,1
"669",669,"Miami Heat",13,"Mon Nov 21 2016","@","Philadelphia 76ers","L",NA,94,101,4,9,"L 1",2016-11-20,0
"670",670,"Miami Heat",14,"Wed Nov 23 2016","@","Detroit Pistons","L",NA,84,107,4,10,"L 2",2016-11-22,0
"671",671,"Miami Heat",15,"Fri Nov 25 2016","@","Memphis Grizzlies","W",NA,90,81,5,10,"W 1",2016-11-23,1
"672",672,"Miami Heat",16,"Sat Nov 26 2016","vs","Memphis Grizzlies","L",NA,107,110,5,11,"L 1",2016-11-25,0
"673",673,"Miami Heat",17,"Mon Nov 28 2016","vs","Boston Celtics","L",NA,104,112,5,12,"L 2",2016-11-27,0
"674",674,"Miami Heat",18,"Wed Nov 30 2016","@","Denver Nuggets","W",NA,106,98,6,12,"W 1",2016-11-30,1
"675",675,"Miami Heat",19,"Thu Dec 1 2016","@","Utah Jazz","W",NA,111,110,7,12,"W 2",2016-12-02,1
"676",676,"Miami Heat",20,"Sat Dec 3 2016","@","Portland Trail Blazers","L",NA,92,99,7,13,"L 1",2016-12-03,0
"677",677,"Miami Heat",21,"Tue Dec 6 2016","vs","New York Knicks","L",NA,103,114,7,14,"L 2",2016-12-05,0
"678",678,"Miami Heat",22,"Wed Dec 7 2016","@","Atlanta Hawks","L",NA,95,103,7,15,"L 3",2016-12-07,0
"679",679,"Miami Heat",23,"Fri Dec 9 2016","@","Cleveland Cavaliers","L",NA,84,114,7,16,"L 4",2016-12-08,0
"680",680,"Miami Heat",24,"Sat Dec 10 2016","@","Chicago Bulls","L",NA,100,105,7,17,"L 5",2016-12-10,0
"681",681,"Miami Heat",25,"Mon Dec 12 2016","vs","Washington Wizards","W",NA,112,101,8,17,"W 1",2016-12-12,1
"682",682,"Miami Heat",26,"Wed Dec 14 2016","vs","Indiana Pacers","W",NA,95,89,9,17,"W 2",2016-12-15,1
"683",683,"Miami Heat",27,"Fri Dec 16 2016","vs","Los Angeles Clippers","L",NA,98,102,9,18,"L 1",2016-12-17,0
"684",684,"Miami Heat",28,"Sun Dec 18 2016","vs","Boston Celtics","L",NA,95,105,9,19,"L 2",2016-12-19,0
"685",685,"Miami Heat",29,"Tue Dec 20 2016","vs","Orlando Magic","L","2OT",130,136,9,20,"L 3",2016-12-20,0
"686",686,"Miami Heat",30,"Thu Dec 22 2016","vs","Los Angeles Lakers","W",NA,115,107,10,20,"W 1",2016-12-23,1
"687",687,"Miami Heat",31,"Fri Dec 23 2016","@","New Orleans Pelicans","L",NA,87,91,10,21,"L 1",2016-12-26,0
"688",688,"Miami Heat",32,"Tue Dec 27 2016","vs","Oklahoma City Thunder","L",NA,94,106,10,22,"L 2",2016-12-28,0
"689",689,"Miami Heat",33,"Thu Dec 29 2016","@","Charlotte Hornets","L",NA,82,91,10,23,"L 3",2016-12-30,0
"690",690,"Miami Heat",34,"Fri Dec 30 2016","@","Boston Celtics","L",NA,114,117,10,24,"L 4",2017-01-02,0
"691",691,"Miami Heat",35,"Sun Jan 1 2017","vs","Detroit Pistons","L",NA,98,107,10,25,"L 5",2017-01-03,0
"692",692,"Miami Heat",36,"Tue Jan 3 2017","@","Phoenix Suns","L",NA,90,99,10,26,"L 6",2017-01-05,0
"693",693,"Miami Heat",37,"Wed Jan 4 2017","@","Sacramento Kings","W",NA,107,102,11,26,"W 1",2017-01-07,1
"694",694,"Miami Heat",38,"Fri Jan 6 2017","@","Los Angeles Lakers","L",NA,100,127,11,27,"L 1",2017-01-12,0
"695",695,"Miami Heat",39,"Sun Jan 8 2017","@","Los Angeles Clippers","L",NA,86,98,11,28,"L 2",2017-01-16,0
"696",696,"Miami Heat",40,"Tue Jan 10 2017","@","Golden State Warriors","L",NA,95,107,11,29,"L 3",2017-01-17,0
"697",697,"Miami Heat",41,"Fri Jan 13 2017","@","Milwaukee Bucks","L",NA,108,116,11,30,"L 4",2017-01-19,0
"698",698,"Miami Heat",42,"Tue Jan 17 2017","vs","Houston Rockets","W",NA,109,103,12,30,"W 1",2017-01-21,1
"699",699,"Miami Heat",43,"Thu Jan 19 2017","vs","Dallas Mavericks","W",NA,99,95,13,30,"W 2",2017-01-22,1
"700",700,"Miami Heat",44,"Sat Jan 21 2017","vs","Milwaukee Bucks","W",NA,109,97,14,30,"W 3",2017-01-24,1
"701",701,"Miami Heat",45,"Mon Jan 23 2017","vs","Golden State Warriors","W",NA,105,102,15,30,"W 4",2017-01-26,1
"702",702,"Miami Heat",46,"Wed Jan 25 2017","@","Brooklyn Nets","W",NA,109,106,16,30,"W 5",2017-01-28,1
"703",703,"Miami Heat",47,"Fri Jan 27 2017","@","Chicago Bulls","W",NA,100,88,17,30,"W 6",2017-01-31,1
"704",704,"Miami Heat",48,"Sat Jan 28 2017","vs","Detroit Pistons","W",NA,116,103,18,30,"W 7",2017-02-01,1
"705",705,"Miami Heat",49,"Mon Jan 30 2017","vs","Brooklyn Nets","W",NA,104,96,19,30,"W 8",2017-02-03,1
"706",706,"Miami Heat",50,"Wed Feb 1 2017","vs","Atlanta Hawks","W",NA,116,93,20,30,"W 9",2017-02-04,1
"707",707,"Miami Heat",51,"Sat Feb 4 2017","vs","Philadelphia 76ers","W",NA,125,102,21,30,"W 10",2017-02-06,1
"708",708,"Miami Heat",52,"Mon Feb 6 2017","@","Minnesota Timberwolves","W",NA,115,113,22,30,"W 11",2017-02-08,1
"709",709,"Miami Heat",53,"Wed Feb 8 2017","@","Milwaukee Bucks","W",NA,106,88,23,30,"W 12",2017-02-10,1
"710",710,"Miami Heat",54,"Fri Feb 10 2017","@","Brooklyn Nets","W",NA,108,99,24,30,"W 13",2017-02-11,1
"711",711,"Miami Heat",55,"Sat Feb 11 2017","@","Philadelphia 76ers","L",NA,109,117,24,31,"L 1",2017-02-13,0
"712",712,"Miami Heat",56,"Mon Feb 13 2017","vs","Orlando Magic","L",NA,107,116,24,32,"L 2",2017-02-15,0
"713",713,"Miami Heat",57,"Wed Feb 15 2017","@","Houston Rockets","W",NA,117,109,25,32,"W 1",2017-02-23,1
"714",714,"Miami Heat",58,"Fri Feb 24 2017","@","Atlanta Hawks","W",NA,108,90,26,32,"W 2",2017-02-24,1
"715",715,"Miami Heat",59,"Sat Feb 25 2017","vs","Indiana Pacers","W",NA,113,95,27,32,"W 3",2017-02-26,1
"716",716,"Miami Heat",60,"Mon Feb 27 2017","@","Dallas Mavericks","L",NA,89,96,27,33,"L 1",2017-02-28,0
"717",717,"Miami Heat",61,"Wed Mar 1 2017","vs","Philadelphia 76ers","W",NA,125,98,28,33,"W 1",2017-03-01,1
"718",718,"Miami Heat",62,"Fri Mar 3 2017","@","Orlando Magic","L",NA,99,110,28,34,"L 1",2017-03-04,0
"719",719,"Miami Heat",63,"Sat Mar 4 2017","vs","Cleveland Cavaliers","W",NA,120,92,29,34,"W 1",2017-03-06,1
"720",720,"Miami Heat",64,"Mon Mar 6 2017","@","Cleveland Cavaliers","W",NA,106,98,30,34,"W 2",2017-03-08,1
"721",721,"Miami Heat",65,"Wed Mar 8 2017","vs","Charlotte Hornets","W",NA,108,101,31,34,"W 3",2017-03-10,1
"722",722,"Miami Heat",66,"Sat Mar 11 2017","vs","Toronto Raptors","W",NA,104,89,32,34,"W 4",2017-03-11,1
"723",723,"Miami Heat",67,"Sun Mar 12 2017","@","Indiana Pacers","L",NA,98,102,32,35,"L 1",2017-03-13,0
"724",724,"Miami Heat",68,"Wed Mar 15 2017","vs","New Orleans Pelicans","W",NA,120,112,33,35,"W 1",2017-03-16,1
"725",725,"Miami Heat",69,"Fri Mar 17 2017","vs","Minnesota Timberwolves","W",NA,123,105,34,35,"W 2",2017-03-18,1
"726",726,"Miami Heat",70,"Sun Mar 19 2017","vs","Portland Trail Blazers","L",NA,104,115,34,36,"L 1",2017-03-20,0
"727",727,"Miami Heat",71,"Tue Mar 21 2017","vs","Phoenix Suns","W",NA,112,97,35,36,"W 1",2017-03-22,1
"728",728,"Miami Heat",72,"Thu Mar 23 2017","vs","Toronto Raptors","L",NA,84,101,35,37,"L 1",2017-03-24,0
"729",729,"Miami Heat",73,"Sun Mar 26 2017","@","Boston Celtics","L",NA,108,112,35,38,"L 2",2017-03-26,0
"730",730,"Miami Heat",74,"Tue Mar 28 2017","@","Detroit Pistons","W",NA,97,96,36,38,"W 1",2017-03-28,1
"731",731,"Miami Heat",75,"Wed Mar 29 2017","@","New York Knicks","W",NA,105,88,37,38,"W 2",2017-03-31,1
"732",732,"Miami Heat",76,"Fri Mar 31 2017","vs","New York Knicks","L",NA,94,98,37,39,"L 1",2017-04-02,0
"733",733,"Miami Heat",77,"Sun Apr 2 2017","vs","Denver Nuggets","L",NA,113,116,37,40,"L 2",2017-04-04,0
"734",734,"Miami Heat",78,"Wed Apr 5 2017","@","Charlotte Hornets","W",NA,112,99,38,40,"W 1",2017-04-05,1
"735",735,"Miami Heat",79,"Fri Apr 7 2017","@","Toronto Raptors","L",NA,94,96,38,41,"L 1",2017-04-07,0
"736",736,"Miami Heat",80,"Sat Apr 8 2017","@","Washington Wizards","W",NA,106,103,39,41,"W 1",2017-04-09,1
"737",737,"Miami Heat",81,"Mon Apr 10 2017","vs","Cleveland Cavaliers","W","OT",124,121,40,41,"W 2",2017-04-11,1
"738",738,"Miami Heat",82,"Wed Apr 12 2017","vs","Washington Wizards","W",NA,110,102,41,41,"W 3",2017-04-12,1
"739",739,"Detroit Pistons",1,"Wed Oct 26 2016","@","Toronto Raptors","L",NA,91,109,0,1,"L 1",2016-10-26,0
"740",740,"Detroit Pistons",2,"Fri Oct 28 2016","vs","Orlando Magic","W",NA,108,82,1,1,"W 1",2016-10-28,1
"741",741,"Detroit Pistons",3,"Sun Oct 30 2016","vs","Milwaukee Bucks","W",NA,98,83,2,1,"W 2",2016-10-29,1
"742",742,"Detroit Pistons",4,"Tue Nov 1 2016","vs","New York Knicks","W",NA,102,89,3,1,"W 3",2016-11-01,1
"743",743,"Detroit Pistons",5,"Wed Nov 2 2016","@","Brooklyn Nets","L",NA,101,109,3,2,"L 1",2016-11-02,0
"744",744,"Detroit Pistons",6,"Sat Nov 5 2016","vs","Denver Nuggets","W",NA,103,86,4,2,"W 1",2016-11-04,1
"745",745,"Detroit Pistons",7,"Mon Nov 7 2016","@","Los Angeles Clippers","L",NA,82,114,4,3,"L 1",2016-11-07,0
"746",746,"Detroit Pistons",8,"Wed Nov 9 2016","@","Phoenix Suns","L",NA,100,107,4,4,"L 2",2016-11-08,0
"747",747,"Detroit Pistons",9,"Fri Nov 11 2016","@","San Antonio Spurs","L",NA,86,96,4,5,"L 3",2016-11-10,0
"748",748,"Detroit Pistons",10,"Sat Nov 12 2016","@","Denver Nuggets","W",NA,106,95,5,5,"W 1",2016-11-12,1
"749",749,"Detroit Pistons",11,"Mon Nov 14 2016","vs","Oklahoma City Thunder","W",NA,104,88,6,5,"W 2",2016-11-14,1
"750",750,"Detroit Pistons",12,"Wed Nov 16 2016","@","New York Knicks","L",NA,102,105,6,6,"L 1",2016-11-16,0
"751",751,"Detroit Pistons",13,"Fri Nov 18 2016","@","Cleveland Cavaliers","L",NA,81,104,6,7,"L 2",2016-11-18,0
"752",752,"Detroit Pistons",14,"Sat Nov 19 2016","vs","Boston Celtics","L",NA,92,94,6,8,"L 3",2016-11-19,0
"753",753,"Detroit Pistons",15,"Mon Nov 21 2016","vs","Houston Rockets","L",NA,96,99,6,9,"L 4",2016-11-22,0
"754",754,"Detroit Pistons",16,"Wed Nov 23 2016","vs","Miami Heat","W",NA,107,84,7,9,"W 1",2016-11-23,1
"755",755,"Detroit Pistons",17,"Fri Nov 25 2016","vs","Los Angeles Clippers","W",NA,108,97,8,9,"W 2",2016-11-25,1
"756",756,"Detroit Pistons",18,"Sat Nov 26 2016","@","Oklahoma City Thunder","L",NA,88,106,8,10,"L 1",2016-11-27,0
"757",757,"Detroit Pistons",19,"Tue Nov 29 2016","@","Charlotte Hornets","W",NA,112,89,9,10,"W 1",2016-11-29,1
"758",758,"Detroit Pistons",20,"Wed Nov 30 2016","@","Boston Celtics","W",NA,121,114,10,10,"W 2",2016-12-02,1
"759",759,"Detroit Pistons",21,"Fri Dec 2 2016","@","Atlanta Hawks","W",NA,121,85,11,10,"W 3",2016-12-04,1
"760",760,"Detroit Pistons",22,"Sun Dec 4 2016","vs","Orlando Magic","L",NA,92,98,11,11,"L 1",2016-12-05,0
"761",761,"Detroit Pistons",23,"Tue Dec 6 2016","vs","Chicago Bulls","W",NA,102,91,12,11,"W 1",2016-12-08,1
"762",762,"Detroit Pistons",24,"Wed Dec 7 2016","@","Charlotte Hornets","L",NA,77,87,12,12,"L 1",2016-12-10,0
"763",763,"Detroit Pistons",25,"Fri Dec 9 2016","@","Minnesota Timberwolves","W",NA,117,90,13,12,"W 1",2016-12-11,1
"764",764,"Detroit Pistons",26,"Sun Dec 11 2016","vs","Philadelphia 76ers","L",NA,79,97,13,13,"L 1",2016-12-13,0
"765",765,"Detroit Pistons",27,"Wed Dec 14 2016","@","Dallas Mavericks","W",NA,95,85,14,13,"W 1",2016-12-15,1
"766",766,"Detroit Pistons",28,"Fri Dec 16 2016","@","Washington Wizards","L",NA,108,122,14,14,"L 1",2016-12-16,0
"767",767,"Detroit Pistons",29,"Sat Dec 17 2016","vs","Indiana Pacers","L",NA,90,105,14,15,"L 2",2016-12-18,0
"768",768,"Detroit Pistons",30,"Mon Dec 19 2016","@","Chicago Bulls","L",NA,82,113,14,16,"L 3",2016-12-20,0
"769",769,"Detroit Pistons",31,"Wed Dec 21 2016","vs","Memphis Grizzlies","L",NA,86,98,14,17,"L 4",2016-12-21,0
"770",770,"Detroit Pistons",32,"Fri Dec 23 2016","vs","Golden State Warriors","L",NA,113,119,14,18,"L 5",2016-12-23,0
"771",771,"Detroit Pistons",33,"Mon Dec 26 2016","vs","Cleveland Cavaliers","W",NA,106,90,15,18,"W 1",2016-12-26,1
"772",772,"Detroit Pistons",34,"Wed Dec 28 2016","vs","Milwaukee Bucks","L",NA,94,119,15,19,"L 1",2016-12-28,0
"773",773,"Detroit Pistons",35,"Fri Dec 30 2016","@","Atlanta Hawks","L",NA,98,105,15,20,"L 2",2016-12-30,0
"774",774,"Detroit Pistons",36,"Sun Jan 1 2017","@","Miami Heat","W",NA,107,98,16,20,"W 1",2017-01-02,1
"775",775,"Detroit Pistons",37,"Tue Jan 3 2017","vs","Indiana Pacers","L",NA,116,121,16,21,"L 1",2017-01-05,0
"776",776,"Detroit Pistons",38,"Thu Jan 5 2017","vs","Charlotte Hornets","W",NA,115,114,17,21,"W 1",2017-01-07,1
"777",777,"Detroit Pistons",39,"Sun Jan 8 2017","@","Portland Trail Blazers","W","2OT",125,124,18,21,"W 2",2017-01-09,1
"778",778,"Detroit Pistons",40,"Tue Jan 10 2017","@","Sacramento Kings","L",NA,94,100,18,22,"L 1",2017-01-12,0
"779",779,"Detroit Pistons",41,"Thu Jan 12 2017","@","Golden State Warriors","L",NA,107,127,18,23,"L 2",2017-01-14,0
"780",780,"Detroit Pistons",42,"Fri Jan 13 2017","@","Utah Jazz","L",NA,77,110,18,24,"L 3",2017-01-16,0
"781",781,"Detroit Pistons",43,"Sun Jan 15 2017","@","Los Angeles Lakers","W",NA,102,97,19,24,"W 1",2017-01-18,1
"782",782,"Detroit Pistons",44,"Wed Jan 18 2017","vs","Atlanta Hawks","W",NA,118,95,20,24,"W 2",2017-01-20,1
"783",783,"Detroit Pistons",45,"Sat Jan 21 2017","vs","Washington Wizards","W",NA,113,112,21,24,"W 3",2017-01-23,1
"784",784,"Detroit Pistons",46,"Mon Jan 23 2017","vs","Sacramento Kings","L",NA,104,109,21,25,"L 1",2017-01-25,0
"785",785,"Detroit Pistons",47,"Sat Jan 28 2017","@","Miami Heat","L",NA,103,116,21,26,"L 2",2017-01-27,0
"786",786,"Detroit Pistons",48,"Mon Jan 30 2017","@","Boston Celtics","L",NA,109,113,21,27,"L 3",2017-01-29,0
"787",787,"Detroit Pistons",49,"Wed Feb 1 2017","vs","New Orleans Pelicans","W",NA,118,98,22,27,"W 1",2017-01-31,1
"788",788,"Detroit Pistons",50,"Fri Feb 3 2017","vs","Minnesota Timberwolves","W",NA,116,108,23,27,"W 2",2017-02-01,1
"789",789,"Detroit Pistons",51,"Sat Feb 4 2017","@","Indiana Pacers","L",NA,84,105,23,28,"L 1",2017-02-04,0
"790",790,"Detroit Pistons",52,"Mon Feb 6 2017","vs","Philadelphia 76ers","W",NA,113,96,24,28,"W 1",2017-02-06,1
"791",791,"Detroit Pistons",53,"Wed Feb 8 2017","vs","Los Angeles Lakers","W",NA,121,102,25,28,"W 2",2017-02-08,1
"792",792,"Detroit Pistons",54,"Fri Feb 10 2017","vs","San Antonio Spurs","L",NA,92,103,25,29,"L 1",2017-02-10,0
"793",793,"Detroit Pistons",55,"Sun Feb 12 2017","@","Toronto Raptors","W",NA,102,101,26,29,"W 1",2017-02-12,1
"794",794,"Detroit Pistons",56,"Mon Feb 13 2017","@","Milwaukee Bucks","L",NA,89,102,26,30,"L 1",2017-02-13,0
"795",795,"Detroit Pistons",57,"Wed Feb 15 2017","vs","Dallas Mavericks","W",NA,98,91,27,30,"W 1",2017-02-15,1
"796",796,"Detroit Pistons",58,"Thu Feb 23 2017","vs","Charlotte Hornets","W","OT",114,108,28,30,"W 2",2017-02-23,1
"797",797,"Detroit Pistons",59,"Sun Feb 26 2017","vs","Boston Celtics","L",NA,98,104,28,31,"L 1",2017-02-25,0
"798",798,"Detroit Pistons",60,"Tue Feb 28 2017","vs","Portland Trail Blazers","W","OT",120,113,29,31,"W 1",2017-02-26,1
"799",799,"Detroit Pistons",61,"Wed Mar 1 2017","@","New Orleans Pelicans","L",NA,86,109,29,32,"L 1",2017-03-01,0
"800",800,"Detroit Pistons",62,"Sat Mar 4 2017","@","Philadelphia 76ers","W",NA,136,106,30,32,"W 1",2017-03-03,1
