"","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Notes"
"454","Milwaukee Bucks",44,"Mon Jan 23 2017",NA,"Houston Rockets","W",NA,127,114,21,23,"W 1",NA
"455","Milwaukee Bucks",45,"Wed Jan 25 2017",NA,"Philadelphia 76ers","L",NA,109,114,21,24,"L 1",NA
"456","Milwaukee Bucks",46,"Fri Jan 27 2017","@","Toronto Raptors","L",NA,86,102,21,25,"L 2",NA
"457","Milwaukee Bucks",47,"Sat Jan 28 2017",NA,"Boston Celtics","L","OT",108,112,21,26,"L 3",NA
"458","Milwaukee Bucks",48,"Wed Feb 1 2017","@","Utah Jazz","L",NA,88,104,21,27,"L 4",NA
"459","Milwaukee Bucks",49,"Fri Feb 3 2017","@","Denver Nuggets","L",NA,117,121,21,28,"L 5",NA
"460","Milwaukee Bucks",50,"Sat Feb 4 2017","@","Phoenix Suns","W",NA,137,112,22,28,"W 1",NA
"461","Milwaukee Bucks",51,"Wed Feb 8 2017",NA,"Miami Heat","L",NA,88,106,22,29,"L 1",NA
"462","Milwaukee Bucks",52,"Fri Feb 10 2017",NA,"Los Angeles Lakers","L",NA,114,122,22,30,"L 2",NA
"463","Milwaukee Bucks",53,"Sat Feb 11 2017","@","Indiana Pacers","W",NA,116,100,23,30,"W 1",NA
"464","Milwaukee Bucks",54,"Mon Feb 13 2017",NA,"Detroit Pistons","W",NA,102,89,24,30,"W 2",NA
"465","Milwaukee Bucks",55,"Wed Feb 15 2017","@","Brooklyn Nets","W",NA,129,125,25,30,"W 3",NA
"466","Milwaukee Bucks",56,"Fri Feb 24 2017",NA,"Utah Jazz","L",NA,95,109,25,31,"L 1",NA
"467","Milwaukee Bucks",57,"Sun Feb 26 2017",NA,"Phoenix Suns","W",NA,100,96,26,31,"W 1",NA
"468","Milwaukee Bucks",58,"Mon Feb 27 2017","@","Cleveland Cavaliers","L",NA,95,102,26,32,"L 1",NA
"469","Milwaukee Bucks",59,"Wed Mar 1 2017",NA,"Denver Nuggets","L",NA,98,110,26,33,"L 2",NA
"470","Milwaukee Bucks",60,"Fri Mar 3 2017",NA,"Los Angeles Clippers","W",NA,112,101,27,33,"W 1",NA
"471","Milwaukee Bucks",61,"Sat Mar 4 2017",NA,"Toronto Raptors","W",NA,101,94,28,33,"W 2",NA
"472","Milwaukee Bucks",62,"Mon Mar 6 2017","@","Philadelphia 76ers","W",NA,112,98,29,33,"W 3",NA
"473","Milwaukee Bucks",63,"Wed Mar 8 2017",NA,"New York Knicks","W",NA,104,93,30,33,"W 4",NA
"474","Milwaukee Bucks",64,"Fri Mar 10 2017",NA,"Indiana Pacers","W",NA,99,85,31,33,"W 5",NA
"475","Milwaukee Bucks",65,"Sat Mar 11 2017",NA,"Minnesota Timberwolves","W",NA,102,95,32,33,"W 6",NA
"476","Milwaukee Bucks",66,"Mon Mar 13 2017","@","Memphis Grizzlies","L",NA,93,113,32,34,"L 1",NA
"477","Milwaukee Bucks",67,"Wed Mar 15 2017","@","Los Angeles Clippers","W",NA,97,96,33,34,"W 1",NA
"478","Milwaukee Bucks",68,"Fri Mar 17 2017","@","Los Angeles Lakers","W",NA,107,103,34,34,"W 2",NA
"479","Milwaukee Bucks",69,"Sat Mar 18 2017","@","Golden State Warriors","L",NA,92,117,34,35,"L 1",NA
"480","Milwaukee Bucks",70,"Tue Mar 21 2017","@","Portland Trail Blazers","W",NA,93,90,35,35,"W 1",NA
"481","Milwaukee Bucks",71,"Wed Mar 22 2017","@","Sacramento Kings","W",NA,116,98,36,35,"W 2",NA
"482","Milwaukee Bucks",72,"Fri Mar 24 2017",NA,"Atlanta Hawks","W",NA,100,97,37,35,"W 3",NA
"483","Milwaukee Bucks",73,"Sun Mar 26 2017",NA,"Chicago Bulls","L",NA,94,109,37,36,"L 1",NA
"484","Milwaukee Bucks",74,"Tue Mar 28 2017","@","Charlotte Hornets","W",NA,118,108,38,36,"W 1",NA
"485","Milwaukee Bucks",75,"Wed Mar 29 2017","@","Boston Celtics","W",NA,103,100,39,36,"W 2",NA
"486","Milwaukee Bucks",76,"Fri Mar 31 2017",NA,"Detroit Pistons","W","OT",108,105,40,36,"W 3",NA
"487","Milwaukee Bucks",77,"Sun Apr 2 2017",NA,"Dallas Mavericks","L",NA,105,109,40,37,"L 1",NA
"488","Milwaukee Bucks",78,"Tue Apr 4 2017","@","Oklahoma City Thunder","L",NA,79,110,40,38,"L 2",NA
"489","Milwaukee Bucks",79,"Thu Apr 6 2017","@","Indiana Pacers","L",NA,89,104,40,39,"L 3",NA
"490","Milwaukee Bucks",80,"Sat Apr 8 2017","@","Philadelphia 76ers","W",NA,90,82,41,39,"W 1",NA
"491","Milwaukee Bucks",81,"Mon Apr 10 2017",NA,"Charlotte Hornets","W",NA,89,79,42,39,"W 2",NA
"492","Milwaukee Bucks",82,"Wed Apr 12 2017","@","Boston Celtics","L",NA,94,112,42,40,"L 1",NA
"493","Indiana Pacers",1,"Wed Oct 26 2016",NA,"Dallas Mavericks","W","OT",130,121,1,0,"W 1",NA
"494","Indiana Pacers",2,"Fri Oct 28 2016","@","Brooklyn Nets","L",NA,94,103,1,1,"L 1",NA
"495","Indiana Pacers",3,"Sat Oct 29 2016","@","Chicago Bulls","L",NA,101,118,1,2,"L 2",NA
"496","Indiana Pacers",4,"Tue Nov 1 2016",NA,"Los Angeles Lakers","W",NA,115,108,2,2,"W 1",NA
"497","Indiana Pacers",5,"Thu Nov 3 2016","@","Milwaukee Bucks","L",NA,107,125,2,3,"L 1",NA
"498","Indiana Pacers",6,"Sat Nov 5 2016",NA,"Chicago Bulls","W",NA,111,94,3,3,"W 1",NA
"499","Indiana Pacers",7,"Mon Nov 7 2016","@","Charlotte Hornets","L",NA,100,122,3,4,"L 1",NA
"500","Indiana Pacers",8,"Wed Nov 9 2016",NA,"Philadelphia 76ers","W","OT",122,115,4,4,"W 1",NA
"501","Indiana Pacers",9,"Fri Nov 11 2016","@","Philadelphia 76ers","L","OT",105,109,4,5,"L 1",NA
"502","Indiana Pacers",10,"Sat Nov 12 2016",NA,"Boston Celtics","L",NA,99,105,4,6,"L 2",NA
"503","Indiana Pacers",11,"Mon Nov 14 2016",NA,"Orlando Magic","W",NA,88,69,5,6,"W 1",NA
"504","Indiana Pacers",12,"Wed Nov 16 2016",NA,"Cleveland Cavaliers","W",NA,103,93,6,6,"W 2",NA
"505","Indiana Pacers",13,"Fri Nov 18 2016",NA,"Phoenix Suns","L",NA,96,116,6,7,"L 1",NA
"506","Indiana Pacers",14,"Sun Nov 20 2016","@","Oklahoma City Thunder","W","OT",115,111,7,7,"W 1",NA
"507","Indiana Pacers",15,"Mon Nov 21 2016",NA,"Golden State Warriors","L",NA,83,120,7,8,"L 1",NA
"508","Indiana Pacers",16,"Wed Nov 23 2016",NA,"Atlanta Hawks","L",NA,85,96,7,9,"L 2",NA
"509","Indiana Pacers",17,"Fri Nov 25 2016",NA,"Brooklyn Nets","W",NA,118,97,8,9,"W 1",NA
"510","Indiana Pacers",18,"Sun Nov 27 2016",NA,"Los Angeles Clippers","W",NA,91,70,9,9,"W 2",NA
"511","Indiana Pacers",19,"Wed Nov 30 2016","@","Portland Trail Blazers","L",NA,109,131,9,10,"L 1",NA
"512","Indiana Pacers",20,"Sun Dec 4 2016","@","Los Angeles Clippers","W",NA,111,102,10,10,"W 1",NA
"513","Indiana Pacers",21,"Mon Dec 5 2016","@","Golden State Warriors","L",NA,106,142,10,11,"L 1",NA
"514","Indiana Pacers",22,"Wed Dec 7 2016","@","Phoenix Suns","W",NA,109,94,11,11,"W 1",NA
"515","Indiana Pacers",23,"Fri Dec 9 2016","@","Dallas Mavericks","L",NA,103,111,11,12,"L 1",NA
"516","Indiana Pacers",24,"Sat Dec 10 2016",NA,"Portland Trail Blazers","W",NA,118,111,12,12,"W 1",NA
"517","Indiana Pacers",25,"Mon Dec 12 2016",NA,"Charlotte Hornets","W",NA,110,94,13,12,"W 2",NA
"518","Indiana Pacers",26,"Wed Dec 14 2016","@","Miami Heat","L",NA,89,95,13,13,"L 1",NA
"519","Indiana Pacers",27,"Thu Dec 15 2016","@","New Orleans Pelicans","L",NA,95,102,13,14,"L 2",NA
"520","Indiana Pacers",28,"Sat Dec 17 2016","@","Detroit Pistons","W",NA,105,90,14,14,"W 1",NA
"521","Indiana Pacers",29,"Mon Dec 19 2016",NA,"Washington Wizards","W",NA,107,105,15,14,"W 2",NA
"522","Indiana Pacers",30,"Tue Dec 20 2016","@","New York Knicks","L",NA,111,118,15,15,"L 1",NA
"523","Indiana Pacers",31,"Thu Dec 22 2016",NA,"Boston Celtics","L",NA,102,109,15,16,"L 2",NA
"524","Indiana Pacers",32,"Mon Dec 26 2016","@","Chicago Bulls","L",NA,85,90,15,17,"L 3",NA
"525","Indiana Pacers",33,"Wed Dec 28 2016","@","Washington Wizards","L",NA,105,111,15,18,"L 4",NA
"526","Indiana Pacers",34,"Fri Dec 30 2016",NA,"Chicago Bulls","W",NA,111,101,16,18,"W 1",NA
"527","Indiana Pacers",35,"Sun Jan 1 2017",NA,"Orlando Magic","W",NA,117,104,17,18,"W 2",NA
"528","Indiana Pacers",36,"Tue Jan 3 2017","@","Detroit Pistons","W",NA,121,116,18,18,"W 3",NA
"529","Indiana Pacers",37,"Thu Jan 5 2017",NA,"Brooklyn Nets","W",NA,121,109,19,18,"W 4",NA
"530","Indiana Pacers",38,"Sat Jan 7 2017",NA,"New York Knicks","W",NA,123,109,20,18,"W 5",NA
"531","Indiana Pacers",39,"Thu Jan 12 2017","@","Denver Nuggets","L",NA,112,140,20,19,"L 1","at London England"
"532","Indiana Pacers",40,"Mon Jan 16 2017",NA,"New Orleans Pelicans","W",NA,98,95,21,19,"W 1",NA
"533","Indiana Pacers",41,"Wed Jan 18 2017","@","Sacramento Kings","W",NA,106,100,22,19,"W 2",NA
"534","Indiana Pacers",42,"Fri Jan 20 2017","@","Los Angeles Lakers","L",NA,95,108,22,20,"L 1",NA
"535","Indiana Pacers",43,"Sat Jan 21 2017","@","Utah Jazz","L",NA,100,109,22,21,"L 2",NA
"536","Indiana Pacers",44,"Mon Jan 23 2017",NA,"New York Knicks","L",NA,103,109,22,22,"L 3",NA
"537","Indiana Pacers",45,"Thu Jan 26 2017","@","Minnesota Timberwolves","W",NA,109,103,23,22,"W 1",NA
"538","Indiana Pacers",46,"Fri Jan 27 2017",NA,"Sacramento Kings","W","OT",115,111,24,22,"W 2",NA
"539","Indiana Pacers",47,"Sun Jan 29 2017",NA,"Houston Rockets","W",NA,120,101,25,22,"W 3",NA
"540","Indiana Pacers",48,"Wed Feb 1 2017","@","Orlando Magic","W",NA,98,88,26,22,"W 4",NA
"541","Indiana Pacers",49,"Fri Feb 3 2017","@","Brooklyn Nets","W",NA,106,97,27,22,"W 5",NA
"542","Indiana Pacers",50,"Sat Feb 4 2017",NA,"Detroit Pistons","W",NA,105,84,28,22,"W 6",NA
"543","Indiana Pacers",51,"Mon Feb 6 2017",NA,"Oklahoma City Thunder","W",NA,93,90,29,22,"W 7",NA
"544","Indiana Pacers",52,"Wed Feb 8 2017",NA,"Cleveland Cavaliers","L",NA,117,132,29,23,"L 1",NA
"545","Indiana Pacers",53,"Fri Feb 10 2017","@","Washington Wizards","L",NA,107,112,29,24,"L 2",NA
"546","Indiana Pacers",54,"Sat Feb 11 2017",NA,"Milwaukee Bucks","L",NA,100,116,29,25,"L 3",NA
"547","Indiana Pacers",55,"Mon Feb 13 2017",NA,"San Antonio Spurs","L",NA,106,110,29,26,"L 4",NA
"548","Indiana Pacers",56,"Wed Feb 15 2017","@","Cleveland Cavaliers","L",NA,104,113,29,27,"L 5",NA
"549","Indiana Pacers",57,"Thu Feb 16 2017",NA,"Washington Wizards","L",NA,98,111,29,28,"L 6",NA
"550","Indiana Pacers",58,"Fri Feb 24 2017",NA,"Memphis Grizzlies","W",NA,102,92,30,28,"W 1",NA
"551","Indiana Pacers",59,"Sat Feb 25 2017","@","Miami Heat","L",NA,95,113,30,29,"L 1",NA
"552","Indiana Pacers",60,"Mon Feb 27 2017","@","Houston Rockets","W",NA,117,108,31,29,"W 1",NA
"553","Indiana Pacers",61,"Wed Mar 1 2017","@","San Antonio Spurs","L",NA,99,100,31,30,"L 1",NA
"554","Indiana Pacers",62,"Sun Mar 5 2017","@","Atlanta Hawks","W",NA,97,96,32,30,"W 1",NA
"555","Indiana Pacers",63,"Mon Mar 6 2017","@","Charlotte Hornets","L",NA,88,100,32,31,"L 1",NA
"556","Indiana Pacers",64,"Wed Mar 8 2017",NA,"Detroit Pistons","W",NA,115,98,33,31,"W 1",NA
"557","Indiana Pacers",65,"Fri Mar 10 2017","@","Milwaukee Bucks","L",NA,85,99,33,32,"L 1",NA
"558","Indiana Pacers",66,"Sun Mar 12 2017",NA,"Miami Heat","W",NA,102,98,34,32,"W 1",NA
"559","Indiana Pacers",67,"Tue Mar 14 2017","@","New York Knicks","L",NA,81,87,34,33,"L 1",NA
"560","Indiana Pacers",68,"Wed Mar 15 2017",NA,"Charlotte Hornets","W",NA,98,77,35,33,"W 1",NA
"561","Indiana Pacers",69,"Sun Mar 19 2017","@","Toronto Raptors","L",NA,91,116,35,34,"L 1",NA
"562","Indiana Pacers",70,"Mon Mar 20 2017",NA,"Utah Jazz","W",NA,107,100,36,34,"W 1",NA
"563","Indiana Pacers",71,"Wed Mar 22 2017","@","Boston Celtics","L",NA,100,109,36,35,"L 1",NA
"564","Indiana Pacers",72,"Fri Mar 24 2017",NA,"Denver Nuggets","L",NA,117,125,36,36,"L 2",NA
"565","Indiana Pacers",73,"Sun Mar 26 2017",NA,"Philadelphia 76ers","W",NA,107,94,37,36,"W 1",NA
"566","Indiana Pacers",74,"Tue Mar 28 2017",NA,"Minnesota Timberwolves","L",NA,114,115,37,37,"L 1",NA
"567","Indiana Pacers",75,"Wed Mar 29 2017","@","Memphis Grizzlies","L",NA,97,110,37,38,"L 2",NA
"568","Indiana Pacers",76,"Fri Mar 31 2017","@","Toronto Raptors","L",NA,100,111,37,39,"L 3",NA
"569","Indiana Pacers",77,"Sun Apr 2 2017","@","Cleveland Cavaliers","L","2OT",130,135,37,40,"L 4",NA
"570","Indiana Pacers",78,"Tue Apr 4 2017",NA,"Toronto Raptors","W",NA,108,90,38,40,"W 1",NA
"571","Indiana Pacers",79,"Thu Apr 6 2017",NA,"Milwaukee Bucks","W",NA,104,89,39,40,"W 2",NA
"572","Indiana Pacers",80,"Sat Apr 8 2017","@","Orlando Magic","W",NA,127,112,40,40,"W 3",NA
"573","Indiana Pacers",81,"Mon Apr 10 2017","@","Philadelphia 76ers","W",NA,120,111,41,40,"W 4",NA
"574","Indiana Pacers",82,"Wed Apr 12 2017",NA,"Atlanta Hawks","W",NA,104,86,42,40,"W 5",NA
"575","Chicago Bulls",1,"Thu Oct 27 2016",NA,"Boston Celtics","W",NA,105,99,1,0,"W 1",NA
"576","Chicago Bulls",2,"Sat Oct 29 2016",NA,"Indiana Pacers","W",NA,118,101,2,0,"W 2",NA
"577","Chicago Bulls",3,"Mon Oct 31 2016","@","Brooklyn Nets","W",NA,118,88,3,0,"W 3",NA
"578","Chicago Bulls",4,"Wed Nov 2 2016","@","Boston Celtics","L",NA,100,107,3,1,"L 1",NA
"579","Chicago Bulls",5,"Fri Nov 4 2016",NA,"New York Knicks","L",NA,104,117,3,2,"L 2",NA
"580","Chicago Bulls",6,"Sat Nov 5 2016","@","Indiana Pacers","L",NA,94,111,3,3,"L 3",NA
"581","Chicago Bulls",7,"Mon Nov 7 2016",NA,"Orlando Magic","W",NA,112,80,4,3,"W 1",NA
"582","Chicago Bulls",8,"Wed Nov 9 2016","@","Atlanta Hawks","L",NA,107,115,4,4,"L 1",NA
"583","Chicago Bulls",9,"Thu Nov 10 2016","@","Miami Heat","W",NA,98,95,5,4,"W 1",NA
"584","Chicago Bulls",10,"Sat Nov 12 2016",NA,"Washington Wizards","W",NA,106,95,6,4,"W 2",NA
"585","Chicago Bulls",11,"Tue Nov 15 2016","@","Portland Trail Blazers","W",NA,113,88,7,4,"W 3",NA
"586","Chicago Bulls",12,"Thu Nov 17 2016","@","Utah Jazz","W",NA,85,77,8,4,"W 4",NA
"587","Chicago Bulls",13,"Sat Nov 19 2016","@","Los Angeles Clippers","L",NA,95,102,8,5,"L 1",NA
"588","Chicago Bulls",14,"Sun Nov 20 2016","@","Los Angeles Lakers","W",NA,118,110,9,5,"W 1",NA
"589","Chicago Bulls",15,"Tue Nov 22 2016","@","Denver Nuggets","L",NA,107,110,9,6,"L 1",NA
"590","Chicago Bulls",16,"Fri Nov 25 2016","@","Philadelphia 76ers","W",NA,105,89,10,6,"W 1",NA
"591","Chicago Bulls",17,"Wed Nov 30 2016",NA,"Los Angeles Lakers","L",NA,90,96,10,7,"L 1",NA
"592","Chicago Bulls",18,"Fri Dec 2 2016",NA,"Cleveland Cavaliers","W",NA,111,105,11,7,"W 1",NA
"593","Chicago Bulls",19,"Sat Dec 3 2016","@","Dallas Mavericks","L",NA,82,107,11,8,"L 1",NA
"594","Chicago Bulls",20,"Mon Dec 5 2016",NA,"Portland Trail Blazers","L",NA,110,112,11,9,"L 2",NA
"595","Chicago Bulls",21,"Tue Dec 6 2016","@","Detroit Pistons","L",NA,91,102,11,10,"L 3",NA
"596","Chicago Bulls",22,"Thu Dec 8 2016",NA,"San Antonio Spurs","W",NA,95,91,12,10,"W 1",NA
"597","Chicago Bulls",23,"Sat Dec 10 2016",NA,"Miami Heat","W",NA,105,100,13,10,"W 2",NA
"598","Chicago Bulls",24,"Tue Dec 13 2016",NA,"Minnesota Timberwolves","L",NA,94,99,13,11,"L 1",NA
"599","Chicago Bulls",25,"Thu Dec 15 2016","@","Milwaukee Bucks","L",NA,97,108,13,12,"L 2",NA
"600","Chicago Bulls",26,"Fri Dec 16 2016",NA,"Milwaukee Bucks","L",NA,69,95,13,13,"L 3",NA
"601","Chicago Bulls",27,"Mon Dec 19 2016",NA,"Detroit Pistons","W",NA,113,82,14,13,"W 1",NA
"602","Chicago Bulls",28,"Wed Dec 21 2016",NA,"Washington Wizards","L",NA,97,107,14,14,"L 1",NA
"603","Chicago Bulls",29,"Fri Dec 23 2016","@","Charlotte Hornets","L",NA,91,103,14,15,"L 2",NA
"604","Chicago Bulls",30,"Sun Dec 25 2016","@","San Antonio Spurs","L",NA,100,119,14,16,"L 3",NA
"605","Chicago Bulls",31,"Mon Dec 26 2016",NA,"Indiana Pacers","W",NA,90,85,15,16,"W 1",NA
"606","Chicago Bulls",32,"Wed Dec 28 2016",NA,"Brooklyn Nets","W",NA,101,99,16,16,"W 2",NA
"607","Chicago Bulls",33,"Fri Dec 30 2016","@","Indiana Pacers","L",NA,101,111,16,17,"L 1",NA
"608","Chicago Bulls",34,"Sat Dec 31 2016",NA,"Milwaukee Bucks","L",NA,96,116,16,18,"L 2",NA
"609","Chicago Bulls",35,"Mon Jan 2 2017",NA,"Charlotte Hornets","W",NA,118,111,17,18,"W 1",NA
"610","Chicago Bulls",36,"Wed Jan 4 2017","@","Cleveland Cavaliers","W",NA,106,94,18,18,"W 2",NA
"611","Chicago Bulls",37,"Sat Jan 7 2017",NA,"Toronto Raptors","W","OT",123,118,19,18,"W 3",NA
"612","Chicago Bulls",38,"Mon Jan 9 2017",NA,"Oklahoma City Thunder","L",NA,94,109,19,19,"L 1",NA
"613","Chicago Bulls",39,"Tue Jan 10 2017","@","Washington Wizards","L",NA,99,101,19,20,"L 2",NA
"614","Chicago Bulls",40,"Thu Jan 12 2017","@","New York Knicks","L",NA,89,104,19,21,"L 3",NA
"615","Chicago Bulls",41,"Sat Jan 14 2017",NA,"New Orleans Pelicans","W",NA,107,99,20,21,"W 1",NA
"616","Chicago Bulls",42,"Sun Jan 15 2017","@","Memphis Grizzlies","W",NA,108,104,21,21,"W 2",NA
"617","Chicago Bulls",43,"Tue Jan 17 2017",NA,"Dallas Mavericks","L",NA,98,99,21,22,"L 1",NA
"618","Chicago Bulls",44,"Fri Jan 20 2017","@","Atlanta Hawks","L",NA,93,102,21,23,"L 2",NA
"619","Chicago Bulls",45,"Sat Jan 21 2017",NA,"Sacramento Kings","W",NA,102,99,22,23,"W 1",NA
"620","Chicago Bulls",46,"Tue Jan 24 2017","@","Orlando Magic","W",NA,100,92,23,23,"W 2",NA
"621","Chicago Bulls",47,"Wed Jan 25 2017",NA,"Atlanta Hawks","L",NA,114,119,23,24,"L 1",NA
"622","Chicago Bulls",48,"Fri Jan 27 2017",NA,"Miami Heat","L",NA,88,100,23,25,"L 2",NA
"623","Chicago Bulls",49,"Sun Jan 29 2017",NA,"Philadelphia 76ers","W",NA,121,108,24,25,"W 1",NA
"624","Chicago Bulls",50,"Wed Feb 1 2017","@","Oklahoma City Thunder","W",NA,128,100,25,25,"W 2",NA
"625","Chicago Bulls",51,"Fri Feb 3 2017","@","Houston Rockets","L","OT",117,121,25,26,"L 1",NA
"626","Chicago Bulls",52,"Mon Feb 6 2017","@","Sacramento Kings","W",NA,112,107,26,26,"W 1",NA
"627","Chicago Bulls",53,"Wed Feb 8 2017","@","Golden State Warriors","L",NA,92,123,26,27,"L 1",NA
"628","Chicago Bulls",54,"Fri Feb 10 2017","@","Phoenix Suns","L",NA,97,115,26,28,"L 2",NA
"629","Chicago Bulls",55,"Sun Feb 12 2017","@","Minnesota Timberwolves","L",NA,89,117,26,29,"L 3",NA
"630","Chicago Bulls",56,"Tue Feb 14 2017",NA,"Toronto Raptors","W",NA,105,94,27,29,"W 1",NA
"631","Chicago Bulls",57,"Thu Feb 16 2017",NA,"Boston Celtics","W",NA,104,103,28,29,"W 2",NA
"632","Chicago Bulls",58,"Fri Feb 24 2017",NA,"Phoenix Suns","W","OT",128,121,29,29,"W 3",NA
"633","Chicago Bulls",59,"Sat Feb 25 2017","@","Cleveland Cavaliers","W",NA,117,99,30,29,"W 4",NA
"634","Chicago Bulls",60,"Tue Feb 28 2017",NA,"Denver Nuggets","L",NA,107,125,30,30,"L 1",NA
"635","Chicago Bulls",61,"Thu Mar 2 2017",NA,"Golden State Warriors","W",NA,94,87,31,30,"W 1",NA
"636","Chicago Bulls",62,"Sat Mar 4 2017",NA,"Los Angeles Clippers","L",NA,91,101,31,31,"L 1",NA
"637","Chicago Bulls",63,"Mon Mar 6 2017","@","Detroit Pistons","L",NA,95,109,31,32,"L 2",NA
"638","Chicago Bulls",64,"Wed Mar 8 2017","@","Orlando Magic","L",NA,91,98,31,33,"L 3",NA
"639","Chicago Bulls",65,"Fri Mar 10 2017",NA,"Houston Rockets","L",NA,94,115,31,34,"L 4",NA
"640","Chicago Bulls",66,"Sun Mar 12 2017","@","Boston Celtics","L",NA,80,100,31,35,"L 5",NA
"641","Chicago Bulls",67,"Mon Mar 13 2017","@","Charlotte Hornets","W",NA,115,109,32,35,"W 1",NA
"642","Chicago Bulls",68,"Wed Mar 15 2017",NA,"Memphis Grizzlies","L",NA,91,98,32,36,"L 1",NA
"643","Chicago Bulls",69,"Fri Mar 17 2017","@","Washington Wizards","L",NA,107,112,32,37,"L 2",NA
"644","Chicago Bulls",70,"Sat Mar 18 2017",NA,"Utah Jazz","W",NA,95,86,33,37,"W 1",NA
"645","Chicago Bulls",71,"Tue Mar 21 2017","@","Toronto Raptors","L","OT",120,122,33,38,"L 1",NA
"646","Chicago Bulls",72,"Wed Mar 22 2017",NA,"Detroit Pistons","W",NA,117,95,34,38,"W 1",NA
"647","Chicago Bulls",73,"Fri Mar 24 2017",NA,"Philadelphia 76ers","L",NA,107,117,34,39,"L 1",NA
"648","Chicago Bulls",74,"Sun Mar 26 2017","@","Milwaukee Bucks","W",NA,109,94,35,39,"W 1",NA
"649","Chicago Bulls",75,"Thu Mar 30 2017",NA,"Cleveland Cavaliers","W",NA,99,93,36,39,"W 2",NA
"650","Chicago Bulls",76,"Sat Apr 1 2017",NA,"Atlanta Hawks","W",NA,106,104,37,39,"W 3",NA
"651","Chicago Bulls",77,"Sun Apr 2 2017","@","New Orleans Pelicans","W",NA,117,110,38,39,"W 4",NA
"652","Chicago Bulls",78,"Tue Apr 4 2017","@","New York Knicks","L",NA,91,100,38,40,"L 1",NA
"653","Chicago Bulls",79,"Thu Apr 6 2017","@","Philadelphia 76ers","W",NA,102,90,39,40,"W 1",NA
"654","Chicago Bulls",80,"Sat Apr 8 2017","@","Brooklyn Nets","L",NA,106,107,39,41,"L 1",NA
"655","Chicago Bulls",81,"Mon Apr 10 2017",NA,"Orlando Magic","W",NA,122,75,40,41,"W 1",NA
"656","Chicago Bulls",82,"Wed Apr 12 2017",NA,"Brooklyn Nets","W",NA,112,73,41,41,"W 2",NA
"657","Miami Heat",1,"Wed Oct 26 2016","@","Orlando Magic","W",NA,108,96,1,0,"W 1",NA
"658","Miami Heat",2,"Fri Oct 28 2016",NA,"Charlotte Hornets","L",NA,91,97,1,1,"L 1",NA
"659","Miami Heat",3,"Sun Oct 30 2016",NA,"San Antonio Spurs","L",NA,99,106,1,2,"L 2",NA
"660","Miami Heat",4,"Tue Nov 1 2016",NA,"Sacramento Kings","W","OT",108,96,2,2,"W 1",NA
"661","Miami Heat",5,"Fri Nov 4 2016","@","Toronto Raptors","L",NA,87,96,2,3,"L 1",NA
"662","Miami Heat",6,"Mon Nov 7 2016","@","Oklahoma City Thunder","L",NA,85,97,2,4,"L 2",NA
"663","Miami Heat",7,"Thu Nov 10 2016",NA,"Chicago Bulls","L",NA,95,98,2,5,"L 3",NA
"664","Miami Heat",8,"Sat Nov 12 2016",NA,"Utah Jazz","L",NA,91,102,2,6,"L 4",NA
"665","Miami Heat",9,"Mon Nov 14 2016","@","San Antonio Spurs","L",NA,90,94,2,7,"L 5",NA
"666","Miami Heat",10,"Tue Nov 15 2016",NA,"Atlanta Hawks","L",NA,90,93,2,8,"L 6",NA
"667","Miami Heat",11,"Thu Nov 17 2016",NA,"Milwaukee Bucks","W",NA,96,73,3,8,"W 1",NA
"668","Miami Heat",12,"Sat Nov 19 2016","@","Washington Wizards","W",NA,114,111,4,8,"W 2",NA
"669","Miami Heat",13,"Mon Nov 21 2016","@","Philadelphia 76ers","L",NA,94,101,4,9,"L 1",NA
"670","Miami Heat",14,"Wed Nov 23 2016","@","Detroit Pistons","L",NA,84,107,4,10,"L 2",NA
"671","Miami Heat",15,"Fri Nov 25 2016","@","Memphis Grizzlies","W",NA,90,81,5,10,"W 1",NA
"672","Miami Heat",16,"Sat Nov 26 2016",NA,"Memphis Grizzlies","L",NA,107,110,5,11,"L 1",NA
"673","Miami Heat",17,"Mon Nov 28 2016",NA,"Boston Celtics","L",NA,104,112,5,12,"L 2",NA
"674","Miami Heat",18,"Wed Nov 30 2016","@","Denver Nuggets","W",NA,106,98,6,12,"W 1",NA
"675","Miami Heat",19,"Thu Dec 1 2016","@","Utah Jazz","W",NA,111,110,7,12,"W 2",NA
"676","Miami Heat",20,"Sat Dec 3 2016","@","Portland Trail Blazers","L",NA,92,99,7,13,"L 1",NA
"677","Miami Heat",21,"Tue Dec 6 2016",NA,"New York Knicks","L",NA,103,114,7,14,"L 2",NA
"678","Miami Heat",22,"Wed Dec 7 2016","@","Atlanta Hawks","L",NA,95,103,7,15,"L 3",NA
"679","Miami Heat",23,"Fri Dec 9 2016","@","Cleveland Cavaliers","L",NA,84,114,7,16,"L 4",NA
"680","Miami Heat",24,"Sat Dec 10 2016","@","Chicago Bulls","L",NA,100,105,7,17,"L 5",NA
"681","Miami Heat",25,"Mon Dec 12 2016",NA,"Washington Wizards","W",NA,112,101,8,17,"W 1",NA
"682","Miami Heat",26,"Wed Dec 14 2016",NA,"Indiana Pacers","W",NA,95,89,9,17,"W 2",NA
"683","Miami Heat",27,"Fri Dec 16 2016",NA,"Los Angeles Clippers","L",NA,98,102,9,18,"L 1",NA
